,REF_DATE,GEO,DGUID,New housing price indexes,UOM,SCALAR_FACTOR,VECTOR,VALUE,STATUS
15986,1992-02,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,77.6,E
15987,1992-02,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,83.0,
15988,1992-02,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,84.9,
15989,1992-02,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,77.6,E
16086,1992-03,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,49.7,
16087,1992-03,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,51.1,
16088,1992-03,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,45.9,E
16089,1992-03,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,49.7,
16090,1992-03,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,51.1,
16091,1992-03,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,45.9,E
16098,1992-03,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,56.0,
16099,1992-03,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,54.4,
16100,1992-03,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,60.6,E
16101,1992-03,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,56.0,
16102,1992-03,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,54.4,
16103,1992-03,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,60.6,E
16104,1992-03,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,83.4,
16105,1992-03,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,85.4,
16106,1992-03,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,77.8,E
16107,1992-03,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,83.4,
16108,1992-03,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,85.4,
16109,1992-03,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,77.8,E
16206,1992-04,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,49.7,
16207,1992-04,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,51.1,
16208,1992-04,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,45.9,E
16209,1992-04,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,49.7,
16210,1992-04,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,51.1,
16211,1992-04,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,45.9,E
16218,1992-04,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,56.0,
16219,1992-04,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,54.5,
16220,1992-04,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,60.6,E
16221,1992-04,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,56.0,
16222,1992-04,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,54.5,
16223,1992-04,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,60.6,E
16224,1992-04,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,83.4,
16225,1992-04,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,85.4,
16226,1992-04,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,77.8,E
16227,1992-04,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,83.4,
16228,1992-04,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,85.4,
16229,1992-04,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,77.8,E
16326,1992-05,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,49.7,
16327,1992-05,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,51.1,
16328,1992-05,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,45.9,E
16329,1992-05,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,49.7,
16330,1992-05,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,51.1,
16331,1992-05,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,45.9,E
16338,1992-05,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,56.5,
16339,1992-05,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,55.1,
16340,1992-05,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,60.6,E
16341,1992-05,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,56.5,
16342,1992-05,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,55.1,
16343,1992-05,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,60.6,E
16344,1992-05,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,83.6,
16345,1992-05,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,85.4,
16346,1992-05,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,78.6,E
16347,1992-05,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,83.6,
16348,1992-05,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,85.4,
16349,1992-05,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,78.6,E
16446,1992-06,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,49.7,
16447,1992-06,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,51.1,
16448,1992-06,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,45.9,E
16449,1992-06,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,49.7,
16450,1992-06,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,51.1,
16451,1992-06,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,45.9,E
16458,1992-06,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,56.5,
16459,1992-06,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,55.1,
16460,1992-06,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,60.6,E
16461,1992-06,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,56.5,
16462,1992-06,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,55.1,
16463,1992-06,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,60.6,E
16464,1992-06,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,83.5,
16465,1992-06,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,85.3,
16466,1992-06,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,78.6,E
16467,1992-06,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,83.5,
16468,1992-06,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,85.3,
16469,1992-06,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,78.6,E
16566,1992-07,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,49.7,
16567,1992-07,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,51.1,
16568,1992-07,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,45.9,E
16569,1992-07,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,49.7,
16570,1992-07,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,51.1,
16571,1992-07,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,45.9,E
16578,1992-07,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,56.5,
16579,1992-07,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,55.0,
16580,1992-07,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,60.6,E
16581,1992-07,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,56.5,
16582,1992-07,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,55.0,
16583,1992-07,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,60.6,E
16584,1992-07,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,83.5,
16585,1992-07,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,85.3,
16586,1992-07,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,78.6,E
16587,1992-07,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,83.5,
16588,1992-07,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,85.3,
16589,1992-07,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,78.6,E
16686,1992-08,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,49.8,
16687,1992-08,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,51.2,
16688,1992-08,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,45.9,E
16689,1992-08,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,49.8,
16690,1992-08,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,51.2,
16691,1992-08,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,45.9,E
16698,1992-08,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,56.4,
16699,1992-08,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,54.9,
16700,1992-08,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,60.6,E
16701,1992-08,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,56.4,
16702,1992-08,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,54.9,
16703,1992-08,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,60.6,E
16704,1992-08,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,83.1,
16705,1992-08,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,84.9,
16706,1992-08,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,78.6,E
16707,1992-08,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,83.1,
16708,1992-08,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,84.9,
16709,1992-08,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,78.6,E
16806,1992-09,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,49.8,
16807,1992-09,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,51.2,
16808,1992-09,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,45.9,E
16809,1992-09,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,49.8,
16810,1992-09,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,51.2,
16811,1992-09,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,45.9,E
16818,1992-09,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,56.7,
16819,1992-09,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,54.9,
16820,1992-09,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,61.9,E
16821,1992-09,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,56.7,
16822,1992-09,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,54.9,
16823,1992-09,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,61.9,E
16824,1992-09,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,83.4,
16825,1992-09,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,85.1,
16826,1992-09,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,78.6,E
16827,1992-09,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,83.4,
16828,1992-09,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,85.1,
16829,1992-09,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,78.6,E
16926,1992-10,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,49.8,
16927,1992-10,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,51.2,
16928,1992-10,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,45.9,E
16929,1992-10,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,49.8,
16930,1992-10,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,51.2,
16931,1992-10,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,45.9,E
16938,1992-10,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,56.6,
16939,1992-10,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,54.9,
16940,1992-10,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,61.7,E
16941,1992-10,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,56.6,
16942,1992-10,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,54.9,
16943,1992-10,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,61.7,E
16944,1992-10,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,83.4,
16945,1992-10,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,85.1,
16946,1992-10,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,78.6,E
16947,1992-10,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,83.4,
16948,1992-10,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,85.1,
16949,1992-10,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,78.6,E
17046,1992-11,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,49.8,
17047,1992-11,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,51.2,
17048,1992-11,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,45.9,E
17049,1992-11,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,49.8,
