,REF_DATE,GEO,DGUID,New housing price indexes,UOM,SCALAR_FACTOR,VECTOR,VALUE,STATUS
20213,1995-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,77.8,E
20310,1995-02,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,54.9,
20311,1995-02,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,55.8,
20312,1995-02,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,53.2,E
20313,1995-02,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,56.3,
20314,1995-02,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,61.5,
20315,1995-02,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,46.3,E
20322,1995-02,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,54.7,
20323,1995-02,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,54.8,
20324,1995-02,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,55.2,E
20331,1995-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,54.7,
20332,1995-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,50.7,
20333,1995-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,77.8,E
20430,1995-03,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,54.9,
20431,1995-03,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,55.8,
20432,1995-03,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,53.1,E
20433,1995-03,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,56.4,
20434,1995-03,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,61.7,
20435,1995-03,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,46.3,E
20442,1995-03,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,54.7,
20443,1995-03,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,54.7,
20444,1995-03,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,55.2,E
20451,1995-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,54.6,
20452,1995-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,50.5,
20453,1995-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,78.1,E
20550,1995-04,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,54.9,
20551,1995-04,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,55.8,
20552,1995-04,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,53.1,E
20553,1995-04,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,56.4,
20554,1995-04,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,61.7,
20555,1995-04,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,46.3,E
20562,1995-04,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,54.7,
20563,1995-04,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,54.8,
20564,1995-04,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,55.2,E
20571,1995-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,54.7,
20572,1995-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,50.7,
20573,1995-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,78.1,E
20670,1995-05,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,54.9,
20671,1995-05,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,55.7,
20672,1995-05,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,53.1,E
20673,1995-05,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,56.4,
20674,1995-05,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,61.9,
20675,1995-05,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,46.3,E
20682,1995-05,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,54.6,
20683,1995-05,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,54.6,
20684,1995-05,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,55.2,E
20691,1995-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,54.3,
20692,1995-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,50.1,
20693,1995-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,78.1,E
20790,1995-06,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,55.0,
20791,1995-06,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,55.9,
20792,1995-06,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,53.1,E
20793,1995-06,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,56.4,
20794,1995-06,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,61.9,
20795,1995-06,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,46.3,E
20802,1995-06,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,54.7,
20803,1995-06,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,54.8,
20804,1995-06,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,55.2,E
20811,1995-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,54.1,
20812,1995-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,49.9,
20813,1995-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,78.1,E
20910,1995-07,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,55.0,
20911,1995-07,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,55.9,
20912,1995-07,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,53.1,E
20913,1995-07,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,56.4,
20914,1995-07,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,61.9,
20915,1995-07,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,46.3,E
20922,1995-07,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,54.7,
20923,1995-07,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,54.8,
20924,1995-07,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,55.2,E
20931,1995-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,54.2,
20932,1995-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,50.0,
20933,1995-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,78.1,E
21030,1995-08,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,55.0,
21031,1995-08,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,55.9,
21032,1995-08,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,53.2,E
21033,1995-08,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,56.6,
21034,1995-08,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,62.1,
21035,1995-08,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,46.3,E
21042,1995-08,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,54.7,
21043,1995-08,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,54.8,
21044,1995-08,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,55.2,E
21051,1995-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,54.1,
21052,1995-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,49.9,
21053,1995-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,78.1,E
21150,1995-09,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,55.0,
21151,1995-09,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,55.8,
21152,1995-09,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,53.2,E
21153,1995-09,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,56.6,
21154,1995-09,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,62.1,
21155,1995-09,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,46.3,E
21162,1995-09,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,54.7,
21163,1995-09,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,54.7,
21164,1995-09,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,55.3,E
21171,1995-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,54.1,
21172,1995-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,49.9,
21173,1995-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,78.1,E
21270,1995-10,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,54.9,
21271,1995-10,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,55.7,
21272,1995-10,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,53.2,E
21273,1995-10,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,56.6,
21274,1995-10,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,62.1,
21275,1995-10,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,46.3,E
21282,1995-10,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,54.5,
21283,1995-10,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,54.5,
21284,1995-10,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,55.3,E
21291,1995-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,54.1,
21292,1995-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,49.9,
21293,1995-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,78.1,E
21390,1995-11,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,54.8,
21391,1995-11,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,55.6,
21392,1995-11,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,53.1,E
21393,1995-11,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,56.6,
21394,1995-11,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,62.1,
21395,1995-11,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,46.3,E
21402,1995-11,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,54.4,
21403,1995-11,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,54.4,
21404,1995-11,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,55.2,E
21411,1995-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,53.6,
21412,1995-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,49.3,
21413,1995-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,78.1,E
21510,1995-12,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,54.8,
21511,1995-12,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,55.6,
21512,1995-12,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,53.1,E
21513,1995-12,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,56.6,
21514,1995-12,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,62.1,
21515,1995-12,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,46.3,E
21522,1995-12,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,54.4,
21523,1995-12,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,54.4,
21524,1995-12,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,55.2,E
21531,1995-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,53.6,
21532,1995-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,49.3,
21533,1995-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,78.1,E
21630,1996-01,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,54.7,
21631,1996-01,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,55.5,
21632,1996-01,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,53.1,E
21633,1996-01,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,56.4,
21634,1996-01,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,61.7,
21635,1996-01,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,46.3,E
21642,1996-01,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,54.4,
21643,1996-01,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,54.4,
21644,1996-01,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,55.2,E
21651,1996-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,53.6,
21652,1996-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,49.3,
21653,1996-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,78.1,E
21750,1996-02,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,54.6,
21751,1996-02,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,55.5,
21752,1996-02,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,53.0,E
21753,1996-02,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,56.7,
21754,1996-02,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,62.3,
21755,1996-02,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,46.1,E
21762,1996-02,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,54.2,
21763,1996-02,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,54.2,
21764,1996-02,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,55.0,E
21771,1996-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,53.6,
21772,1996-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,49.3,
21773,1996-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,78.1,E
21870,1996-03,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,54.5,
21871,1996-03,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,55.5,
21872,1996-03,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,52.8,E
21873,1996-03,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,56.0,
21874,1996-03,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,61.6,
21875,1996-03,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,45.2,E
21882,1996-03,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,54.3,
21883,1996-03,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,54.4,
